sample_id,dataset_origin,audio_file,audio_path,transcript,emotion_label,depression_score
SAM_00761,Zenodo,d64-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d64-02-04-14.wav,Vocal recording sample,neutral,
SAM_00762,Zenodo,a78-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a78-01-04-14.wav,Vocal recording sample,neutral,
SAM_00763,Zenodo,a81-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a81-01-04-14.wav,Vocal recording sample,neutral,
SAM_00764,Zenodo,sr22-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr22-06-04-14.wav,Vocal recording sample,neutral,
SAM_00765,Zenodo,sr88-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr88-06-04-14.wav,Vocal recording sample,neutral,
SAM_00766,Zenodo,a14-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a14-01-04-14.wav,Vocal recording sample,neutral,
SAM_00767,Zenodo,h84-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h84-04-04-14.wav,Vocal recording sample,neutral,
SAM_00768,Zenodo,a73-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a73-01-04-14.wav,Vocal recording sample,neutral,
SAM_00769,Zenodo,s58-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s58-05-04-14.wav,Vocal recording sample,neutral,
SAM_00770,Zenodo,s49-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s49-05-04-14.wav,Vocal recording sample,neutral,
SAM_00771,Zenodo,d89-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d89-02-04-14.wav,Vocal recording sample,neutral,
SAM_00772,Zenodo,f75-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f75-03-04-14.wav,Vocal recording sample,neutral,
SAM_00773,Zenodo,f21-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f21-03-04-14.wav,Vocal recording sample,neutral,
SAM_00774,Zenodo,d9-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d9-02-04-14.wav,Vocal recording sample,neutral,
SAM_00775,Zenodo,f56-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f56-03-04-14.wav,Vocal recording sample,neutral,
SAM_00776,Zenodo,s84-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s84-05-04-14.wav,Vocal recording sample,neutral,
SAM_00777,Zenodo,h83-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h83-04-04-14.wav,Vocal recording sample,neutral,
SAM_00778,Zenodo,a83-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a83-01-04-14.wav,Vocal recording sample,neutral,
SAM_00779,Zenodo,a16-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a16-01-04-14.wav,Vocal recording sample,neutral,
SAM_00780,Zenodo,sr70-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr70-06-04-14.wav,Vocal recording sample,neutral,
SAM_00781,Zenodo,sr75-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr75-06-04-14.wav,Vocal recording sample,neutral,
SAM_00782,Zenodo,h49-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h49-04-04-14.wav,Vocal recording sample,neutral,
SAM_00783,Zenodo,sr79-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr79-06-04-14.wav,Vocal recording sample,neutral,
SAM_00784,Zenodo,s24-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s24-05-04-14.wav,Vocal recording sample,neutral,
SAM_00785,Zenodo,f23-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f23-03-04-14.wav,Vocal recording sample,neutral,
SAM_00786,Zenodo,f31-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f31-03-04-14.wav,Vocal recording sample,neutral,
SAM_00787,Zenodo,f51-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f51-03-04-14.wav,Vocal recording sample,neutral,
SAM_00788,Zenodo,s15-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s15-05-04-14.wav,Vocal recording sample,neutral,
SAM_00789,Zenodo,s38-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s38-05-04-14.wav,Vocal recording sample,neutral,
SAM_00790,Zenodo,d48-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d48-02-04-14.wav,Vocal recording sample,neutral,
SAM_00791,Zenodo,h67-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h67-04-04-14.wav,Vocal recording sample,neutral,
SAM_00792,Zenodo,h33-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h33-04-04-14.wav,Vocal recording sample,neutral,
SAM_00793,Zenodo,f53-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f53-03-04-14.wav,Vocal recording sample,neutral,
SAM_00794,Zenodo,s41-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s41-05-04-14.wav,Vocal recording sample,neutral,
SAM_00795,Zenodo,sr52-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr52-06-04-14.wav,Vocal recording sample,neutral,
SAM_00796,Zenodo,a26-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a26-01-04-14.wav,Vocal recording sample,neutral,
SAM_00797,Zenodo,a93-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a93-01-04-14.wav,Vocal recording sample,neutral,
SAM_00798,Zenodo,sr47-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr47-06-04-14.wav,Vocal recording sample,neutral,
SAM_00799,Zenodo,a62-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a62-01-04-14.wav,Vocal recording sample,neutral,
SAM_00800,Zenodo,f98-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f98-03-04-14.wav,Vocal recording sample,neutral,
SAM_00801,Zenodo,f3-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f3-03-04-14.wav,Vocal recording sample,neutral,
SAM_00802,Zenodo,a92-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a92-01-04-14.wav,Vocal recording sample,neutral,
SAM_00803,Zenodo,a75-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a75-01-04-14.wav,Vocal recording sample,neutral,
SAM_00804,Zenodo,sr53-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr53-06-04-14.wav,Vocal recording sample,neutral,
SAM_00805,Zenodo,d49-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d49-02-04-14.wav,Vocal recording sample,neutral,
SAM_00806,Zenodo,s50-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s50-05-04-14.wav,Vocal recording sample,neutral,
SAM_00807,Zenodo,sr65-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr65-06-04-14.wav,Vocal recording sample,neutral,
SAM_00808,Zenodo,f11-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f11-03-04-14.wav,Vocal recording sample,neutral,
SAM_00809,Zenodo,sr8-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr8-06-04-14.wav,Vocal recording sample,neutral,
SAM_00810,Zenodo,s32-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s32-05-04-14.wav,Vocal recording sample,neutral,
SAM_00811,Zenodo,f12-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f12-03-04-14.wav,Vocal recording sample,neutral,
SAM_00812,Zenodo,f45-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f45-03-04-14.wav,Vocal recording sample,neutral,
SAM_00813,Zenodo,sr16-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr16-06-04-14.wav,Vocal recording sample,neutral,
SAM_00814,Zenodo,d28-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d28-02-04-14.wav,Vocal recording sample,neutral,
SAM_00815,Zenodo,a66-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a66-01-04-14.wav,Vocal recording sample,neutral,
SAM_00816,Zenodo,f84-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f84-03-04-14.wav,Vocal recording sample,neutral,
SAM_00817,Zenodo,sr46-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr46-06-04-14.wav,Vocal recording sample,neutral,
SAM_00818,Zenodo,a21-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a21-01-04-14.wav,Vocal recording sample,neutral,
SAM_00819,Zenodo,a24-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a24-01-04-14.wav,Vocal recording sample,neutral,
SAM_00820,Zenodo,a31-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a31-01-04-14.wav,Vocal recording sample,neutral,
SAM_00821,Zenodo,h80-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h80-04-04-14.wav,Vocal recording sample,neutral,
SAM_00822,Zenodo,d56-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d56-02-04-14.wav,Vocal recording sample,neutral,
SAM_00823,Zenodo,f93-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f93-03-04-14.wav,Vocal recording sample,neutral,
SAM_00824,Zenodo,f95-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f95-03-04-14.wav,Vocal recording sample,neutral,
SAM_00825,Zenodo,sr36-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr36-06-04-14.wav,Vocal recording sample,neutral,
SAM_00826,Zenodo,sr11-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr11-06-04-14.wav,Vocal recording sample,neutral,
SAM_00827,Zenodo,d63-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d63-02-04-14.wav,Vocal recording sample,neutral,
SAM_00828,Zenodo,sr3-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr3-06-04-14.wav,Vocal recording sample,neutral,
SAM_00829,Zenodo,sr24-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr24-06-04-14.wav,Vocal recording sample,neutral,
SAM_00830,Zenodo,a45-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a45-01-04-14.wav,Vocal recording sample,neutral,
SAM_00831,Zenodo,s34-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s34-05-04-14.wav,Vocal recording sample,neutral,
SAM_00832,Zenodo,h43-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h43-04-04-14.wav,Vocal recording sample,neutral,
SAM_00833,Zenodo,sr33-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr33-06-04-14.wav,Vocal recording sample,neutral,
SAM_00834,Zenodo,f8-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f8-03-04-14.wav,Vocal recording sample,neutral,
SAM_00835,Zenodo,sr25-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr25-06-04-14.wav,Vocal recording sample,neutral,
SAM_00836,Zenodo,h8-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h8-04-04-14.wav,Vocal recording sample,neutral,
SAM_00837,Zenodo,h32-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h32-04-04-14.wav,Vocal recording sample,neutral,
SAM_00838,Zenodo,a39-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a39-01-04-14.wav,Vocal recording sample,neutral,
SAM_00839,Zenodo,a91-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a91-01-04-14.wav,Vocal recording sample,neutral,
SAM_00840,Zenodo,s74-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s74-05-04-14.wav,Vocal recording sample,neutral,
SAM_00841,Zenodo,d72-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d72-02-04-14.wav,Vocal recording sample,neutral,
SAM_00842,Zenodo,h90-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h90-04-04-14.wav,Vocal recording sample,neutral,
SAM_00843,Zenodo,sr95-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr95-06-04-14.wav,Vocal recording sample,neutral,
SAM_00844,Zenodo,a19-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a19-01-04-14.wav,Vocal recording sample,neutral,
SAM_00845,Zenodo,s92-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s92-05-04-14.wav,Vocal recording sample,neutral,
SAM_00846,Zenodo,a63-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a63-01-04-14.wav,Vocal recording sample,neutral,
SAM_00847,Zenodo,sr89-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr89-06-04-14.wav,Vocal recording sample,neutral,
SAM_00848,Zenodo,h93-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h93-04-04-14.wav,Vocal recording sample,neutral,
SAM_00849,Zenodo,sr74-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr74-06-04-14.wav,Vocal recording sample,neutral,
SAM_00850,Zenodo,h50-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h50-04-04-14.wav,Vocal recording sample,neutral,
SAM_00851,Zenodo,a9-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a9-01-04-14.wav,Vocal recording sample,neutral,
SAM_00852,Zenodo,d87-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d87-02-04-14.wav,Vocal recording sample,neutral,
SAM_00853,Zenodo,s42-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s42-05-04-14.wav,Vocal recording sample,neutral,
SAM_00854,Zenodo,sr29-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr29-06-04-14.wav,Vocal recording sample,neutral,
SAM_00855,Zenodo,f70-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f70-03-04-14.wav,Vocal recording sample,neutral,
SAM_00856,Zenodo,d27-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d27-02-04-14.wav,Vocal recording sample,neutral,
SAM_00857,Zenodo,a33-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a33-01-04-14.wav,Vocal recording sample,neutral,
SAM_00858,Zenodo,d51-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d51-02-04-14.wav,Vocal recording sample,neutral,
SAM_00859,Zenodo,d81-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d81-02-04-14.wav,Vocal recording sample,neutral,
SAM_00860,Zenodo,h28-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h28-04-04-14.wav,Vocal recording sample,neutral,
SAM_00861,Zenodo,d92-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d92-02-04-14.wav,Vocal recording sample,neutral,
SAM_00862,Zenodo,h87-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h87-04-04-14.wav,Vocal recording sample,neutral,
SAM_00863,Zenodo,h44-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h44-04-04-14.wav,Vocal recording sample,neutral,
SAM_00864,Zenodo,f73-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f73-03-04-14.wav,Vocal recording sample,neutral,
SAM_00865,Zenodo,s59-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s59-05-04-14.wav,Vocal recording sample,neutral,
SAM_00866,Zenodo,s94-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s94-05-04-14.wav,Vocal recording sample,neutral,
SAM_00867,Zenodo,f86-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f86-03-04-14.wav,Vocal recording sample,neutral,
SAM_00868,Zenodo,s68-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s68-05-04-14.wav,Vocal recording sample,neutral,
SAM_00869,Zenodo,sr21-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr21-06-04-14.wav,Vocal recording sample,neutral,
SAM_00870,Zenodo,f74-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f74-03-04-14.wav,Vocal recording sample,neutral,
SAM_00871,Zenodo,a44-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a44-01-04-14.wav,Vocal recording sample,neutral,
SAM_00872,Zenodo,d4-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d4-02-04-14.wav,Vocal recording sample,neutral,
SAM_00873,Zenodo,f83-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f83-03-04-14.wav,Vocal recording sample,neutral,
SAM_00874,Zenodo,h2-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h2-04-04-14.wav,Vocal recording sample,neutral,
SAM_00875,Zenodo,a77-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a77-01-04-14.wav,Vocal recording sample,neutral,
SAM_00876,Zenodo,d20-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d20-02-04-14.wav,Vocal recording sample,neutral,
SAM_00877,Zenodo,f10-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f10-03-04-14.wav,Vocal recording sample,neutral,
SAM_00878,Zenodo,f57-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f57-03-04-14.wav,Vocal recording sample,neutral,
SAM_00879,Zenodo,f94-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f94-03-04-14.wav,Vocal recording sample,neutral,
SAM_00880,Zenodo,d82-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d82-02-04-14.wav,Vocal recording sample,neutral,
SAM_00881,Zenodo,h45-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h45-04-04-14.wav,Vocal recording sample,neutral,
SAM_00882,Zenodo,a43-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a43-01-04-14.wav,Vocal recording sample,neutral,
SAM_00883,Zenodo,sr76-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr76-06-04-14.wav,Vocal recording sample,neutral,
SAM_00884,Zenodo,a72-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a72-01-04-14.wav,Vocal recording sample,neutral,
SAM_00885,Zenodo,sr91-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr91-06-04-14.wav,Vocal recording sample,neutral,
SAM_00886,Zenodo,d11-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d11-02-04-14.wav,Vocal recording sample,neutral,
SAM_00887,Zenodo,a35-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a35-01-04-14.wav,Vocal recording sample,neutral,
SAM_00888,Zenodo,sr23-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr23-06-04-14.wav,Vocal recording sample,neutral,
SAM_00889,Zenodo,d75-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d75-02-04-14.wav,Vocal recording sample,neutral,
SAM_00890,Zenodo,s79-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s79-05-04-14.wav,Vocal recording sample,neutral,
SAM_00891,Zenodo,sr92-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr92-06-04-14.wav,Vocal recording sample,neutral,
SAM_00892,Zenodo,sr62-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr62-06-04-14.wav,Vocal recording sample,neutral,
SAM_00893,Zenodo,h13-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h13-04-04-14.wav,Vocal recording sample,neutral,
SAM_00894,Zenodo,h71-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h71-04-04-14.wav,Vocal recording sample,neutral,
SAM_00895,Zenodo,f54-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f54-03-04-14.wav,Vocal recording sample,neutral,
SAM_00896,Zenodo,f79-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f79-03-04-14.wav,Vocal recording sample,neutral,
SAM_00897,Zenodo,f90-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f90-03-04-14.wav,Vocal recording sample,neutral,
SAM_00898,Zenodo,s89-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s89-05-04-14.wav,Vocal recording sample,neutral,
SAM_00899,Zenodo,f65-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f65-03-04-14.wav,Vocal recording sample,neutral,
SAM_00900,Zenodo,sr39-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr39-06-04-14.wav,Vocal recording sample,neutral,
SAM_00901,Zenodo,s71-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s71-05-04-14.wav,Vocal recording sample,neutral,
SAM_00902,Zenodo,h11-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h11-04-04-14.wav,Vocal recording sample,neutral,
SAM_00903,Zenodo,h24-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h24-04-04-14.wav,Vocal recording sample,neutral,
SAM_00904,Zenodo,sr15-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr15-06-04-14.wav,Vocal recording sample,neutral,
SAM_00905,Zenodo,f68-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f68-03-04-14.wav,Vocal recording sample,neutral,
SAM_00906,Zenodo,s45-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s45-05-04-14.wav,Vocal recording sample,neutral,
SAM_00907,Zenodo,s5-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s5-05-04-14.wav,Vocal recording sample,neutral,
SAM_00908,Zenodo,f16-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f16-03-04-14.wav,Vocal recording sample,neutral,
SAM_00909,Zenodo,sr77-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr77-06-04-14.wav,Vocal recording sample,neutral,
SAM_00910,Zenodo,s16-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s16-05-04-14.wav,Vocal recording sample,neutral,
SAM_00911,Zenodo,d14-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d14-02-04-14.wav,Vocal recording sample,neutral,
SAM_00912,Zenodo,a15-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a15-01-04-14.wav,Vocal recording sample,neutral,
SAM_00913,Zenodo,a94-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a94-01-04-14.wav,Vocal recording sample,neutral,
SAM_00914,Zenodo,h26-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h26-04-04-14.wav,Vocal recording sample,neutral,
SAM_00915,Zenodo,h63-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h63-04-04-14.wav,Vocal recording sample,neutral,
SAM_00916,Zenodo,h66-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h66-04-04-14.wav,Vocal recording sample,neutral,
SAM_00917,Zenodo,f66-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f66-03-04-14.wav,Vocal recording sample,neutral,
SAM_00918,Zenodo,d43-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d43-02-04-14.wav,Vocal recording sample,neutral,
SAM_00919,Zenodo,s64-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s64-05-04-14.wav,Vocal recording sample,neutral,
SAM_00920,Zenodo,sr9-06-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/sr9-06-04-14.wav,Vocal recording sample,neutral,
SAM_00921,Zenodo,f69-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f69-03-04-14.wav,Vocal recording sample,neutral,
SAM_00922,Zenodo,s46-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s46-05-04-14.wav,Vocal recording sample,neutral,
SAM_00923,Zenodo,a60-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a60-01-04-14.wav,Vocal recording sample,neutral,
SAM_00924,Zenodo,d67-02-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/d67-02-04-14.wav,Vocal recording sample,neutral,
SAM_00925,Zenodo,h15-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h15-04-04-14.wav,Vocal recording sample,neutral,
SAM_00926,Zenodo,f72-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f72-03-04-14.wav,Vocal recording sample,neutral,
SAM_00927,Zenodo,a61-01-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/a61-01-04-14.wav,Vocal recording sample,neutral,
SAM_00928,Zenodo,s55-05-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/s55-05-04-14.wav,Vocal recording sample,neutral,
SAM_00929,Zenodo,h77-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h77-04-04-14.wav,Vocal recording sample,neutral,
SAM_00930,Zenodo,f37-03-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/f37-03-04-14.wav,Vocal recording sample,neutral,
SAM_00931,Zenodo,h59-04-04-14.wav,zenodo_16210020/SITB-OSED/Actor_2Sambalpuri/h59-04-04-14.wav,Vocal recording sample,neutral,
